 75927.15	 -189.25
 75927.175	 -221.83
 75927.2	 -237.32
 75927.225	 -239.89
 75927.25	 -234.65
 75927.275	 -227.52
 75927.3	 -219.83
 75927.325	 -213.25
 75927.35	 -205.27
 75927.375	 -194.62
 75927.4	 -180.44
 75927.425	 -160.2
 75927.45	 -134.4
 75927.475	 -100.64
 75927.5	 -57.37
 75927.525	 -4.83
 75927.55	 57.17
 75927.575	 125.27
 75927.6	 194.09
 75927.625	 258.3
 75927.65	 311.24
 75927.675	 347.67
 75927.7	 365.82
 75927.725	 364.36
 75927.75	 344.39
 75927.775	 308.75
 75927.8	 260.3
 75927.825	 203
 75927.85	 139.52
 75927.875	 74.73
 75927.9	 11.13
 75927.925	 -45.95
 75927.95	 -92.99
 75927.975	 -125.92
 75928	 -144.06
 75928.025	 -148.38
 75928.05	 -142.77
 75928.075	 -130.18
 75928.1	 -114.53
 75928.125	 -98.57
 75928.15	 -83.69
 75928.175	 -70.97
 75928.2	 -60.06
 75928.225	 -51.17
 75928.25	 -44.07
 75928.275	 -38.36
 75928.3	 -33.22
 75928.325	 -28.92
 75928.35	 -24.73
 75928.375	 -21.12
 75928.4	 -17.69
 75928.425	 -14.74
 75928.45	 -12.2
 75928.475	 -10.13
 75928.5	 -8.74
 75928.525	 -7.62
 75928.55	 -7.01
 75928.575	 -6.62
 75928.6	 -6.69
 75928.625	 -7.08
 75928.65	 -7.79
 75928.675	 -8.45
 75928.7	 -9.36
 75928.725	 -10.19
 75928.75	 -10.72
 75928.775	 -10.88
 75928.8	 -10.79
 75928.825	 -10.57
 75928.85	 -10.24
 75928.875	 -9.91
 75928.9	 -9.55
 75928.925	 -9.24
 75928.95	 -9.03
 75928.975	 -8.7
 75929	 -8.59
 75929.025	 -8.52
 75929.05	 -8.63
 75929.075	 -8.55
 75929.1	 -8.5
 75929.125	 -8.61
 75929.15	 -8.25
 75929.175	 -8.29
 75929.2	 -8.17
 75929.225	 -8.21
 75929.25	 -8.22
 75929.275	 -8.28
 75929.3	 -8.31
 75929.325	 -8.2
 75929.35	 -8.31
 75929.375	 -8.4
 75929.4	 -8.46
 75929.425	 -8.55
 75929.45	 -8.66
 75929.475	 -8.77
 75929.5	 -8.88
 75929.525	 -8.9
 75929.55	 -8.97
 75929.575	 -8.92
 75929.6	 -9.04
 75929.625	 -8.97
 75929.65	 -9.13
 75929.675	 -9.11
 75929.7	 -8.95
 75929.725	 -9.14
 75929.75	 -8.91
 75929.775	 -9.03
 75929.8	 -9.01
 75929.825	 -9.1
 75929.85	 -9.05
 75929.875	 -9.04
 75929.9	 -9.08
 75929.925	 -9.06
 75929.95	 -8.96
 75929.975	 -8.96
